"gene_id","log2FoldChange_ds1","padj_ds1","FDR_ds1","log2FoldChange_ds2","padj_ds2","FDR_ds2","logFC_dataset1","logFC_dataset2","FDR","baseMean","sig_status"
"GENE_0256",-1.55081058444713,0.0316324343126477,0.0316324343126477,-2.19306768861857,0.0217855072822674,0.0217855072822674,-1.55081058444713,-2.19306768861857,0.0316324343126477,6.06094776393204,"Both significant"
"GENE_0257",-1.1076611313196,0.373278200461914,0.373278200461914,-1.56639106116349,0.0280194486921074,0.0280194486921074,-1.1076611313196,-1.56639106116349,0.373278200461914,114.846733569101,"Dataset 2 only"
"GENE_0258",0.069845909176295,0.428635901724028,0.428635901724028,0.0987720925643081,0.40852458702035,0.40852458702035,0.069845909176295,0.0987720925643081,0.428635901724028,867.804637185927,"Neither"
"GENE_0259",-1.52639417973916,0.0231808420059493,0.0231808420059493,-2.15853940465257,0.0198247016291676,0.0198247016291676,-1.52639417973916,-2.15853940465257,0.0231808420059493,1994.9399605439,"Both significant"
"GENE_0260",-0.574925939829417,0.270300638502245,0.270300638502245,-0.813027402981044,0.247532304305122,0.247532304305122,-0.574925939829417,-0.813027402981044,0.270300638502245,158.504500986495,"Neither"
"GENE_0261",-5.21318418401286,0.024828747362038,0.024828747362038,-2.71432088259779,0.0204358259301493,0.0204358259301493,-5.21318418401286,-2.71432088259779,0.024828747362038,398.980365159065,"Both significant"
"GENE_0262",4.52497406034001,0.0244242415940399,0.0244242415940399,4.20607229106573,0.024837155317753,0.024837155317753,4.52497406034001,4.20607229106573,0.024837155317753,42288.4455159692,"Both significant"
"GENE_0263",0.575769997540642,0.424232783255219,0.424232783255219,0.814221021152328,0.184477928878758,0.184477928878758,0.575769997540642,0.814221021152328,0.424232783255219,535.650827985667,"Neither"
"GENE_0264",-2.7773334946012,0.028973054471947,0.028973054471947,-3.92754628360976,0.019932487293846,0.019932487293846,-2.7773334946012,-3.92754628360976,0.028973054471947,2384.14672420082,"Both significant"
"GENE_0265",-0.0809951052392485,0.603793981585741,0.603793981585741,-0.114538648380313,0.380593859581843,0.380593859581843,-0.0809951052392485,-0.114538648380313,0.603793981585741,3583.54904553998,"Neither"
"GENE_0266",1.59715982150743,0.0244242415940399,0.0244242415940399,2.25861213047915,0.0203033804876515,0.0203033804876515,1.59715982150743,2.25861213047915,0.0244242415940399,4078.97824543635,"Both significant"
"GENE_0267",1.21979255611741,0.115254657099858,0.115254657099858,1.72496091300037,0.0212900647267638,0.0212900647267638,1.21979255611741,1.72496091300037,0.115254657099858,5479.70941618365,"Dataset 2 only"
"GENE_0268",-0.286224711156423,0.531559580253828,0.531559580253828,-0.40476262672989,0.261011330389724,0.261011330389724,-0.286224711156423,-0.40476262672989,0.531559580253828,1207.67164218105,"Neither"
"GENE_0269",-0.415401958524917,0.344669489590987,0.344669489590987,-0.501200870782219,0.44280738099146,0.44280738099146,-0.415401958524917,-0.501200870782219,0.44280738099146,86.4945783241141,"Neither"
"GENE_0270",0.0914499582016748,0.488237445851459,0.488237445851459,0.129323303870222,0.564278079638898,0.564278079638898,0.0914499582016748,0.129323303870222,0.564278079638898,817.69976197829,"Neither"
"GENE_0271",0.860627546225367,0.438232016310484,0.438232016310484,1.21705028485785,0.356091048685285,0.356091048685285,0.860627546225367,1.21705028485785,0.438232016310484,35.8812254150538,"Neither"
"GENE_0272",0.0687053695876483,0.198952070603582,0.198952070603582,0.0971592066680313,0.393133613946528,0.393133613946528,0.0687053695876483,0.0971592066680313,0.393133613946528,1380.67017980523,"Neither"
"GENE_0273",0.236118810263813,0.3876552129921,0.3876552129921,0.33390572559784,0.159303960936994,0.159303960936994,0.236118810263813,0.33390572559784,0.3876552129921,300.710297160563,"Neither"
"GENE_0274",0.647348059303156,0.108535743675314,0.108535743675314,0.91544262489917,0.296868955546183,0.296868955546183,0.647348059303156,0.91544262489917,0.296868955546183,664.505137226955,"Neither"
"GENE_0275",-0.594824604075318,0.499976752307696,0.499976752307696,-0.841166956606745,0.179389087433687,0.179389087433687,-0.594824604075318,-0.841166956606745,0.499976752307696,22.4576114817237,"Neither"
"GENE_0276",1.96496733862732,0.0324215434941531,0.0324215434941531,2.77874449836226,0.0198247016291676,0.0198247016291676,1.96496733862732,2.77874449836226,0.0324215434941531,376.171060416857,"Both significant"
"GENE_0277",0.705590099810915,0.195507967347189,0.195507967347189,0.997805189636446,0.2164148601272,0.2164148601272,0.705590099810915,0.997805189636446,0.2164148601272,23.1951930124024,"Neither"
"GENE_0278",-1.8640054058619,0.0251368522399719,0.0251368522399719,-2.63596990374131,0.0234929740666521,0.0234929740666521,-1.8640054058619,-2.63596990374131,0.0251368522399719,246.321138860049,"Both significant"
"GENE_0279",2.0723631845783,0.0251368522399719,0.0251368522399719,2.93061756526612,0.0215422892387902,0.0215422892387902,2.0723631845783,2.93061756526612,0.0251368522399719,6171.07592025161,"Both significant"
"GENE_0280",1.80668840551474,0.0275097094352278,0.0275097094352278,2.55491547792648,0.0221943491723795,0.0221943491723795,1.80668840551474,2.55491547792648,0.0275097094352278,2294.19311804399,"Both significant"
"GENE_0281",1.23611094552282,0.359561605166739,0.359561605166739,-2.20362974498221,0.0217855072822674,0.0217855072822674,1.23611094552282,-2.20362974498221,0.359561605166739,22260.9495740759,"Dataset 2 only"
"GENE_0282",-2.49394410327839,0.0231808420059493,0.0231808420059493,-3.52679320412979,0.0206444294673397,0.0206444294673397,-2.49394410327839,-3.52679320412979,0.0231808420059493,5394.51233398553,"Both significant"
"GENE_0283",-0.853959515408221,0.56686542507629,0.56686542507629,-1.20762073680185,0.231096320104521,0.231096320104521,-0.853959515408221,-1.20762073680185,0.56686542507629,1472.26859350027,"Neither"
"GENE_0284",0.95327072593429,0.490487526063689,0.490487526063689,1.34806097438248,0.266730857781959,0.266730857781959,0.95327072593429,1.34806097438248,0.490487526063689,31439.0938908237,"Neither"
"GENE_0285",0.0655830113667869,0.371297505695229,0.371297505695229,0.0927437461371729,0.109165365491429,0.109165365491429,0.0655830113667869,0.0927437461371729,0.371297505695229,61316.1973185922,"Neither"
"GENE_0286",0.522018455491961,0.438232016310484,0.438232016310484,0.738208662671804,0.49402229969467,0.49402229969467,0.522018455491961,0.738208662671804,0.49402229969467,7.96010230301875,"Neither"
"GENE_0287",3.68939032330562,0.0239053627346059,0.0239053627346059,5.2173249201985,0.0203033804876515,0.0203033804876515,3.68939032330562,5.2173249201985,0.0239053627346059,21788.2126346054,"Both significant"
"GENE_0288",-1.2275704865995,0.471374216307675,0.471374216307675,-1.73596001772384,0.0198247016291676,0.0198247016291676,-1.2275704865995,-1.73596001772384,0.471374216307675,14687.1812876048,"Dataset 2 only"
"GENE_0289",-3.1698001723937,0.0324215434941531,0.0324215434941531,-4.48255022706884,0.0217855072822674,0.0217855072822674,-3.1698001723937,-4.48255022706884,0.0324215434941531,25874.4885788804,"Both significant"
"GENE_0290",0.410542908645622,0.575472089330866,0.575472089330866,0.580566315945787,0.0432967568199096,0.0432967568199096,0.410542908645622,0.580566315945787,0.575472089330866,43.3307225989741,"Dataset 2 only"
"GENE_0291",-1.03139526186512,0.157768041359237,0.157768041359237,-1.45854022772038,0.290951071430112,0.290951071430112,-1.03139526186512,-1.45854022772038,0.290951071430112,4105785.59536064,"Neither"
"GENE_0292",0.669061579442798,0.637286675545684,0.637286675545684,0.946148643997817,0.369252525191527,0.369252525191527,0.669061579442798,0.946148643997817,0.637286675545684,1,"Neither"
"GENE_0293",-1.2185770856859,0.268794168472299,0.268794168472299,-1.72324206418894,0.0242962035045672,0.0242962035045672,-1.2185770856859,-1.72324206418894,0.268794168472299,1023.98726683537,"Dataset 2 only"
"GENE_0294",3.3180832205027,0.0251368522399719,0.0251368522399719,4.69224363826879,0.0240415205437865,0.0240415205437865,3.3180832205027,4.69224363826879,0.0251368522399719,1503.69585782379,"Both significant"
"GENE_0295",-0.185558957366145,0.307806985884482,0.307806985884482,-0.262406871486837,0.384633994017471,0.384633994017471,-0.185558957366145,-0.262406871486837,0.384633994017471,596.285172870994,"Neither"
"GENE_0296",-0.716003259045078,0.472720452267384,0.472720452267384,-1.01253088423894,0.375564740772116,0.375564740772116,-0.716003259045078,-1.01253088423894,0.472720452267384,13237.6206629535,"Neither"
"GENE_0297",-0.249392237229912,0.224749141783251,0.224749141783251,-0.352676247342098,0.145941855120435,0.145941855120435,-0.249392237229912,-0.352676247342098,0.224749141783251,1534.80148365473,"Neither"
"GENE_0298",1.29384507543965,0.35881242887651,0.35881242887651,1.82968175319524,0.0203033804876515,0.0203033804876515,1.29384507543965,1.82968175319524,0.35881242887651,68.0640644067245,"Dataset 2 only"
"GENE_0299",0.146010727804228,0.388694267049318,0.388694267049318,0.206480025704295,0.326975747947064,0.326975747947064,0.146010727804228,0.206480025704295,0.388694267049318,130331.669438241,"Neither"
"GENE_0300",-2.43842510881693,0.0244242415940399,0.0244242415940399,-3.44828141546965,0.0247737151232142,0.0247737151232142,-2.43842510881693,-3.44828141546965,0.0247737151232142,362.353355738655,"Both significant"
"GENE_0301",-0.00693115173968669,0.23170218148562,0.23170218148562,-0.00980163862541496,0.341694953616993,0.341694953616993,-0.00693115173968669,-0.00980163862541496,0.341694953616993,8241.72211726539,"Neither"
"GENE_0302",1.14036325149308,0.510415169449507,0.510415169449507,1.61263653035298,0.0249758533719679,0.0249758533719679,1.14036325149308,1.61263653035298,0.510415169449507,100.054097793473,"Dataset 2 only"
"GENE_0303",0.0584863693088439,0.686254713128273,0.686254713128273,0.0827080805626342,0.291918301957226,0.291918301957226,0.0584863693088439,0.0827080805626342,0.686254713128273,25.7143578020552,"Neither"
"GENE_0304",1.10260821242166,0.455163887727229,0.455163887727229,1.55924551206845,0.0260859699606428,0.0260859699606428,1.10260821242166,1.55924551206845,0.455163887727229,123.379200379966,"Dataset 2 only"
"GENE_0305",1.64981897909514,0.0231808420059493,0.0231808420059493,0.997969717998636,0.239856126330125,0.239856126330125,1.64981897909514,0.997969717998636,0.239856126330125,25.9859063348158,"Dataset 1 only"
"GENE_0306",-0.0868310030719239,0.486313537204168,0.486313537204168,-0.12279144153202,0.472052186244125,0.472052186244125,-0.0868310030719239,-0.12279144153202,0.486313537204168,6304.63152149355,"Neither"
"GENE_0307",0.723554199156799,0.413275804007651,0.413275804007651,1.02320899215475,0.175146552047417,0.175146552047417,0.723554199156799,1.02320899215475,0.413275804007651,4.69743823075524,"Neither"
"GENE_0308",1.4894154551636,0.406985442369834,0.406985442369834,2.10624620595616,0.0203033804876515,0.0203033804876515,1.4894154551636,2.10624620595616,0.406985442369834,34.0616594109493,"Dataset 2 only"
"GENE_0309",-1.86959324704806,0.0231808420059493,0.0231808420059493,1.59716902444689,0.0203033804876515,0.0203033804876515,-1.86959324704806,1.59716902444689,0.0231808420059493,1098.56948828566,"Both significant"
"GENE_0310",-0.0502312872684145,0.353319560584458,0.353319560584458,-0.071034215377986,0.284103893518313,0.284103893518313,-0.0502312872684145,-0.071034215377986,0.353319560584458,2.67080096515897,"Neither"
"GENE_0311",-0.106443271874994,0.334015953216374,0.334015953216374,-0.150525991092016,0.248806415591326,0.248806415591326,-0.106443271874994,-0.150525991092016,0.334015953216374,174.850935506446,"Neither"
"GENE_0312",-1.13838098059643,0.319270191666181,0.319270191666181,-1.60983331615188,0.0198247016291676,0.0198247016291676,-1.13838098059643,-1.60983331615188,0.319270191666181,348.831727437196,"Dataset 2 only"
"GENE_0313",2.60855791994629,0.0406875229889483,0.0406875229889483,0.717970042131362,0.156536023701895,0.156536023701895,2.60855791994629,0.717970042131362,0.156536023701895,104500.255705632,"Dataset 1 only"
"GENE_0314",2.86555376659019,0.0250901770467255,0.0250901770467255,1.3302385705815,0.202553754638629,0.202553754638629,2.86555376659019,1.3302385705815,0.202553754638629,410.86104252839,"Dataset 1 only"
"GENE_0315",0.880211580019493,0.664404355213443,0.664404355213443,1.24474490608203,0.35322328907359,0.35322328907359,0.880211580019493,1.24474490608203,0.664404355213443,164.085063331705,"Neither"
"GENE_0316",-0.624483984275478,0.124424315001332,0.124424315001332,-0.883109556840295,0.179537652865023,0.179537652865023,-0.624483984275478,-0.883109556840295,0.179537652865023,101.198319703795,"Neither"
"GENE_0317",-1.17733171425798,0.472720452267384,0.472720452267384,-1.66491521738329,0.0203033804876515,0.0203033804876515,-1.17733171425798,-1.66491521738329,0.472720452267384,4686.3158883717,"Dataset 2 only"
"GENE_0318",0.245124479229146,0.084711452597886,0.084711452597886,0.34664102791028,0.573176000443864,0.573176000443864,0.245124479229146,0.34664102791028,0.573176000443864,331.759621679791,"Neither"
"GENE_0319",-1.85507135266402,0.0288525395470029,0.0288525395470029,-2.62333587635385,0.0203033804876515,0.0203033804876515,-1.85507135266402,-2.62333587635385,0.0288525395470029,152.873329750306,"Both significant"
"GENE_0320",1.56881066435501,0.0275097094352278,0.0275097094352278,-0.0357902466469413,0.17430166825365,0.17430166825365,1.56881066435501,-0.0357902466469413,0.17430166825365,380.618449936843,"Dataset 1 only"
"GENE_0321",-0.726893124328064,0.283909163671113,0.283909163671113,-1.02793070928852,0.0521338348875761,0.0521338348875761,-0.726893124328064,-1.02793070928852,0.283909163671113,39614.0185444746,"Neither"
"GENE_0322",0.283693217520998,0.451990799763325,0.451990799763325,0.401182733123623,0.323053848501264,0.323053848501264,0.283693217520998,0.401182733123623,0.451990799763325,224772.472948555,"Neither"
"GENE_0323",0.0765094973624598,0.318285927853766,0.318285927853766,0.108195358105501,0.341356820981793,0.341356820981793,0.0765094973624598,0.108195358105501,0.341356820981793,108.475555186908,"Neither"
"GENE_0324",-0.000361003329662965,0.353319560584458,0.353319560584458,-0.000510510274889448,0.574361762416006,0.574361762416006,-0.000361003329662965,-0.000510510274889448,0.574361762416006,1073.45198338415,"Neither"
"GENE_0325",2.7140730636643,0.0250901770467255,0.0250901770467255,3.83808699796447,0.0203033804876515,0.0203033804876515,2.7140730636643,3.83808699796447,0.0250901770467255,326.379830421396,"Both significant"
"GENE_0326",-1.23799193566492,0.435266670261638,0.435266670261638,-1.75069743533186,0.0202948835615105,0.0202948835615105,-1.23799193566492,-1.75069743533186,0.435266670261638,611074.320143901,"Dataset 2 only"
"GENE_0327",-0.895367963895658,0.406985442369834,0.406985442369834,0.600286713012555,0.074505251671473,0.074505251671473,-0.895367963895658,0.600286713012555,0.406985442369834,7693.8903493968,"Neither"
"GENE_0328",0.0473597813298646,0.0932108140871105,0.0932108140871105,0.066973495806772,0.457773166075094,0.457773166075094,0.0473597813298646,0.066973495806772,0.457773166075094,2.1333392507577,"Neither"
"GENE_0329",-1.25280870796008,0.567376889502489,0.567376889502489,-1.77165046782727,0.0215422892387902,0.0215422892387902,-1.25280870796008,-1.77165046782727,0.567376889502489,223.273381896318,"Dataset 2 only"
"GENE_0330",-0.103145473524769,0.2881418346552,0.2881418346552,-0.145862433157868,0.401666754121676,0.401666754121676,-0.103145473524769,-0.145862433157868,0.401666754121676,1,"Neither"
"GENE_0331",1.1201575305187,0.449892549989131,0.449892549989131,1.58406275465235,0.020719280396913,0.020719280396913,1.1201575305187,1.58406275465235,0.449892549989131,725.357560840819,"Dataset 2 only"
"GENE_0332",-2.53368048174383,0.0254615126795525,0.0254615126795525,-2.22939807522316,0.0198247016291676,0.0198247016291676,-2.53368048174383,-2.22939807522316,0.0254615126795525,11374.8762351567,"Both significant"
"GENE_0333",-1.15812335279019,0.3759914889778,0.3759914889778,-2.45502526666857,0.0203033804876515,0.0203033804876515,-1.15812335279019,-2.45502526666857,0.3759914889778,45.5266367329716,"Dataset 2 only"
"GENE_0334",0.229146160121842,0.449892549989131,0.449892549989131,0.324045402303845,0.264067550988337,0.264067550988337,0.229146160121842,0.324045402303845,0.449892549989131,11.9189997835464,"Neither"
"GENE_0335",1.4828952677682,0.538794049890002,0.538794049890002,2.09702572961689,0.0203033804876515,0.0203033804876515,1.4828952677682,2.09702572961689,0.538794049890002,76502.611623962,"Dataset 2 only"
"GENE_0336",-0.110187502008261,0.301304870689731,0.301304870689731,-0.155820867336975,0.254973249834344,0.254973249834344,-0.110187502008261,-0.155820867336975,0.301304870689731,35.7318112018841,"Neither"
"GENE_0337",-2.08053983033961,0.0231808420059493,0.0231808420059493,-2.94218051034803,0.0203033804876515,0.0203033804876515,-2.08053983033961,-2.94218051034803,0.0231808420059493,22997.245509429,"Both significant"
"GENE_0338",-1.96001385656304,0.0244242415940399,0.0244242415940399,-2.77173956715385,0.0259287217208698,0.0259287217208698,-1.96001385656304,-2.77173956715385,0.0259287217208698,2094.64495709193,"Both significant"
"GENE_0339",-1.15259298761691,0.36222401488744,0.36222401488744,-1.62993112416249,0.0229680231189682,0.0229680231189682,-1.15259298761691,-1.62993112416249,0.36222401488744,20966.9222204196,"Dataset 2 only"
"GENE_0340",-0.790662188061687,0.475178864339161,0.475178864339161,-1.11810927436294,0.129152872283041,0.129152872283041,-0.790662188061687,-1.11810927436294,0.475178864339161,31901.9696421421,"Neither"
"GENE_0341",-0.032140597562437,0.146687913813025,0.146687913813025,-0.0454513960079801,0.238467611848819,0.238467611848819,-0.032140597562437,-0.0454513960079801,0.238467611848819,51270.2879819345,"Neither"
"GENE_0342",1.00574710649442,0.438232016310484,0.438232016310484,1.42227007237049,0.134229265441246,0.134229265441246,1.00574710649442,1.42227007237049,0.438232016310484,71458.4807265145,"Neither"
"GENE_0343",-0.65192555785861,0.367694266006682,0.367694266006682,-0.92191586171954,0.433178749316841,0.433178749316841,-0.65192555785861,-0.92191586171954,0.433178749316841,2773.97322731492,"Neither"
"GENE_0344",-1.67081967496927,0.0262495329966723,0.0262495329966723,-2.36277768505792,0.0206444294673397,0.0206444294673397,-1.67081967496927,-2.36277768505792,0.0262495329966723,1809.84563799815,"Both significant"
"GENE_0345",0.91065899231775,0.206916082285291,0.206916082285291,1.28780189626704,0.284198912649341,0.284198912649341,0.91065899231775,1.28780189626704,0.284198912649341,36.890630339738,"Neither"
"GENE_0346",0.413185453109387,0.219412038381396,0.219412038381396,0.584303251286144,0.097109784476608,0.097109784476608,0.413185453109387,0.584303251286144,0.219412038381396,15.2892548017136,"Neither"
"GENE_0347",1.48788384201603,0.400096826744188,0.400096826744188,2.28128537889259,0.0222317745378145,0.0222317745378145,1.48788384201603,2.28128537889259,0.400096826744188,125.292623565839,"Dataset 2 only"
"GENE_0348",-2.52372128921738,0.0263303096860135,0.0263303096860135,-3.56890239850575,0.0222317745378145,0.0222317745378145,-2.52372128921738,-3.56890239850575,0.0263303096860135,625.569829625863,"Both significant"
"GENE_0349",0.130978633342312,0.136390778025763,0.136390778025763,0.185222496907865,0.380500456512274,0.380500456512274,0.130978633342312,0.185222496907865,0.380500456512274,33.0438637389472,"Neither"
"GENE_0350",2.030042840914,0.0231808420059493,0.0231808420059493,-2.15952066256772,0.020719280396913,0.020719280396913,2.030042840914,-2.15952066256772,0.0231808420059493,17696.5057656919,"Both significant"
"GENE_0351",1.08626070102505,0.358299404814735,0.358299404814735,2.70750895552756,0.0211906949370538,0.0211906949370538,1.08626070102505,2.70750895552756,0.358299404814735,64.1816274642405,"Dataset 2 only"
"GENE_0352",-1.24882923864632,0.453131126237932,0.453131126237932,-1.76602292977886,0.0242962035045672,0.0242962035045672,-1.24882923864632,-1.76602292977886,0.453131126237932,3241.13348761221,"Dataset 2 only"
"GENE_0353",1.09879273015262,0.385150979739688,0.385150979739688,1.55384987512565,0.0211027171496403,0.0211027171496403,1.09879273015262,1.55384987512565,0.385150979739688,20213.6494839906,"Dataset 2 only"
"GENE_0354",-1.30789030499582,0.10380077392885,0.10380077392885,-1.84954371404835,0.0220763519732276,0.0220763519732276,-1.30789030499582,-1.84954371404835,0.10380077392885,16.8561540676034,"Dataset 2 only"
"GENE_0355",-0.680096266844689,0.208465520991655,0.208465520991655,-0.961753268210335,0.290951071430112,0.290951071430112,-0.680096266844689,-0.961753268210335,0.290951071430112,34224.8035212248,"Neither"
"GENE_0356",1.78130141794362,0.0244305766568571,0.0244305766568571,2.51901465115115,0.0206444294673397,0.0206444294673397,1.78130141794362,2.51901465115115,0.0244305766568571,1,"Both significant"
"GENE_0357",-0.435217967685119,0.318285927853766,0.318285927853766,-0.615460374083498,0.171419787378102,0.171419787378102,-0.435217967685119,-0.615460374083498,0.318285927853766,2211.2811130555,"Neither"
"GENE_0358",1.24281921744815,0.532004066475095,0.532004066475095,1.75752390131607,0.0212900647267638,0.0212900647267638,1.24281921744815,1.75752390131607,0.532004066475095,185168.107252884,"Dataset 2 only"
"GENE_0359",-0.436841563168753,0.332428671731508,0.332428671731508,-0.61775637001637,0.401666754121676,0.401666754121676,-0.436841563168753,-0.61775637001637,0.401666754121676,6810.15479775811,"Neither"
"GENE_0360",-2.36454360712186,0.0244242415940399,0.0244242415940399,-3.34380241862823,0.0240415205437865,0.0240415205437865,-2.36454360712186,-3.34380241862823,0.0244242415940399,23567.7542992086,"Both significant"
"GENE_0361",-1.27322354542338,0.227206558939823,0.227206558939823,-1.80051996411403,0.0211027171496403,0.0211027171496403,-1.27322354542338,-1.80051996411403,0.227206558939823,147.878509161927,"Dataset 2 only"
"GENE_0362",-1.63277979293579,0.0231808420059493,0.0231808420059493,-2.30898385813725,0.0203033804876515,0.0203033804876515,-1.63277979293579,-2.30898385813725,0.0231808420059493,2802.61946682478,"Both significant"
"GENE_0363",-0.72643585667576,0.575966160133506,0.575966160133506,-1.02728406751075,0.40852458702035,0.40852458702035,-0.72643585667576,-1.02728406751075,0.575966160133506,45663.5119229681,"Neither"
"GENE_0364",-0.504466813514359,0.371297505695229,0.371297505695229,-0.713388133788838,0.108197099992476,0.108197099992476,-0.504466813514359,-0.713388133788838,0.371297505695229,10.1455506359625,"Neither"
"GENE_0365",-0.230036835992466,0.395215343350729,0.395215343350729,-0.32530494521159,0.356458298325836,0.356458298325836,-0.230036835992466,-0.32530494521159,0.395215343350729,31808.3537990038,"Neither"
"GENE_0366",-0.364870842862269,0.361335733155738,0.361335733155738,-0.515979490999888,0.178513784765476,0.178513784765476,-0.364870842862269,-0.515979490999888,0.361335733155738,7.69208703113978,"Neither"
"GENE_0367",-3.95546819684788,0.025042886796564,0.025042886796564,-0.741873919929037,0.469925960400675,0.469925960400675,-3.95546819684788,-0.741873919929037,0.469925960400675,178.578208984444,"Dataset 1 only"
"GENE_0368",-2.07899750592813,0.0231808420059493,0.0231808420059493,-2.93999944332017,0.0198247016291676,0.0198247016291676,-2.07899750592813,-2.93999944332017,0.0231808420059493,8592811.37986505,"Both significant"
"GENE_0369",-0.622236451061671,0.349955411030402,0.349955411030402,-0.879931223831912,0.280432195631499,0.280432195631499,-0.622236451061671,-0.879931223831912,0.349955411030402,5834.42886329217,"Neither"
"GENE_0370",0.523622292160247,0.307806985884482,0.307806985884482,0.740476716817368,0.379035693819911,0.379035693819911,0.523622292160247,0.740476716817368,0.379035693819911,730.693440514594,"Neither"
"GENE_0371",2.44266339872311,0.0280331385242985,0.0280331385242985,3.45427496280641,0.020719280396913,0.020719280396913,2.44266339872311,3.45427496280641,0.0280331385242985,29386.5443299708,"Both significant"
"GENE_0372",0.132782843570424,0.405629869679565,0.405629869679565,0.187773907888956,0.357611613258073,0.357611613258073,0.132782843570424,0.187773907888956,0.405629869679565,430.811229103003,"Neither"
"GENE_0373",1.57236654345328,0.0231808420059493,0.0231808420059493,2.42805249485041,0.0198247016291676,0.0198247016291676,1.57236654345328,2.42805249485041,0.0231808420059493,8564.72531189685,"Both significant"
"GENE_0374",-2.46683330363056,0.0250901770467255,0.0250901770467255,3.24031748871163,0.0240415205437865,0.0240415205437865,-2.46683330363056,3.24031748871163,0.0250901770467255,304.163551313596,"Both significant"
"GENE_0375",2.16953478806772,0.0244242415940399,0.0244242415940399,3.06803209286935,0.0230288049709402,0.0230288049709402,2.16953478806772,3.06803209286935,0.0244242415940399,1,"Both significant"
"GENE_0376",-1.03584025749777,0.43638686951551,0.43638686951551,-1.46482608648082,0.35788288139267,0.35788288139267,-1.03584025749777,-1.46482608648082,0.43638686951551,5111.88941297821,"Neither"
"GENE_0377",-3.78325175946744,0.0250901770467255,0.0250901770467255,-2.94439315345617,0.024837155317753,0.024837155317753,-3.78325175946744,-2.94439315345617,0.0250901770467255,170.914814432396,"Both significant"
"GENE_0378",-1.66412813984916,0.0275097094352278,0.0275097094352278,-2.3533148985601,0.019932487293846,0.019932487293846,-1.66412813984916,-2.3533148985601,0.0275097094352278,137.910299098891,"Both significant"
"GENE_0379",0.200803974644178,0.432290165936273,0.432290165936273,0.283965503559757,0.31648664748428,0.31648664748428,0.200803974644178,0.283965503559757,0.432290165936273,1013.20145688683,"Neither"
"GENE_0380",2.67800857759733,0.024828747362038,0.024828747362038,3.78708666311165,0.020719280396913,0.020719280396913,2.67800857759733,3.78708666311165,0.024828747362038,103234.865024168,"Both significant"
"GENE_0381",3.63324503287739,0.029147839612354,0.029147839612354,5.13792745957944,0.0203033804876515,0.0203033804876515,3.63324503287739,5.13792745957944,0.029147839612354,2774.54815830636,"Both significant"
"GENE_0382",-1.61524335317762,0.0231808420059493,0.0231808420059493,-2.28418482736408,0.0259287217208698,0.0259287217208698,-1.61524335317762,-2.28418482736408,0.0259287217208698,18309.665718259,"Both significant"
"GENE_0383",0.728911665604649,0.53590045178343,0.53590045178343,1.03078521498781,0.24249937852893,0.24249937852893,0.728911665604649,1.03078521498781,0.53590045178343,8782.06095858783,"Neither"
"GENE_0384",2.08278260811644,0.0293743283884473,0.0293743283884473,2.94535211848924,0.020719280396913,0.020719280396913,2.08278260811644,2.94535211848924,0.0293743283884473,1420.3572722079,"Both significant"
"GENE_0385",-0.293485225926816,0.367694266006682,0.367694266006682,-0.41503003172788,0.350894811849143,0.350894811849143,-0.293485225926816,-0.41503003172788,0.367694266006682,10155.0323676417,"Neither"
"GENE_0386",-0.327262196559316,0.53108494037905,0.53108494037905,-0.46279549300113,0.302446081379173,0.302446081379173,-0.327262196559316,-0.46279549300113,0.53108494037905,620.190969359345,"Neither"
"GENE_0387",-0.457166931819668,0.31356244095394,0.31356244095394,-0.646499344622436,0.408054637208679,0.408054637208679,-0.457166931819668,-0.646499344622436,0.408054637208679,13.3669283542416,"Neither"
"GENE_0388",0.896749086167165,0.0932462363810635,0.0932462363810635,1.26813130203942,0.379035693819911,0.379035693819911,0.896749086167165,1.26813130203942,0.379035693819911,3322.40725400329,"Neither"
"GENE_0389",2.09614411622364,0.0244242415940399,0.0244242415940399,2.96424719954878,0.0230335011012377,0.0230335011012377,2.09614411622364,2.96424719954878,0.0244242415940399,1,"Both significant"
"GENE_0390",1.03142964185995,0.472720452267384,0.472720452267384,1.458588845944,0.376035958683945,0.376035958683945,1.03142964185995,1.458588845944,0.472720452267384,33.1654754972812,"Neither"
"GENE_0391",0.480282021445453,0.0525224252680209,0.0525224252680209,0.679187383178675,0.262688956031243,0.262688956031243,0.480282021445453,0.679187383178675,0.262688956031243,814.119176580916,"Neither"
"GENE_0392",-0.452804888665891,0.353319560584458,0.353319560584458,-0.640330792516301,0.488551381585737,0.488551381585737,-0.452804888665891,-0.640330792516301,0.488551381585737,573.932428781733,"Neither"
"GENE_0393",0.747523028336924,0.219412038381396,0.219412038381396,1.05710434039142,0.269853916845198,0.269853916845198,0.747523028336924,1.05710434039142,0.269853916845198,234.130352770242,"Neither"
"GENE_0394",-0.824305376875134,0.41288933915373,0.41288933915373,-1.16568554903428,0.260018531575287,0.260018531575287,-0.824305376875134,-1.16568554903428,0.41288933915373,30400.9058571002,"Neither"
"GENE_0395",-0.418884755455864,0.405629869679565,0.405629869679565,-0.592362878908678,0.301842804018878,0.301842804018878,-0.418884755455864,-0.592362878908678,0.405629869679565,24.8644761202108,"Neither"
